id	pop	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30
c2798	pop02	4.97221	5.49154	-0.54311	-0.91223	1.03616	0.20307	-0.63099	0.61499	0.59213	-0.50573	1.67256	-1.48258	0.65212	-0.49421	-0.01502	0.16999	0.46225	-0.68145	-1.71876	-0.55818	0.49503	-1.71129	-1.33277	2.46155	2.01491	0.91339	-1.23316	1.05952	-0.9733	0.91877
c3228	pop04	-0.24033	6.83628	-0.14555	5.38133	-1.51474	0.54431	0.03427	0.60248	-0.27242	-0.057	-0.00033	1.02913	-0.04159	-0.78472	-0.72934	-0.8316	0.50167	0.73277	0.26398	0.30741	1.11824	0.32668	0.62497	0.09332	1.10137	0.53718	1.11759	0.55597	-0.37569	-1.10905
c3572	pop04	-0.01558	6.37467	-0.23715	5.90457	0.18907	-1.12192	-0.71205	0.4876	-0.12585	0.16875	0.37877	-1.42671	-0.68306	0.49459	0.04613	0.16807	-0.17252	0.71507	1.80784	-0.44362	0.06837	0.0964	1.48119	-0.73041	-1.35832	0.08962	-0.20711	-0.70122	-0.07115	-1.13048
c0471	pop08	1.41009	1.03804	-0.03739	0.68679	-0.38901	-1.99864	-0.72946	0.73348	1.19179	0.75125	-0.19841	1.58493	1.78534	-0.80802	0.72315	1.6647	-0.69063	-0.41539	-0.07747	-0.17608	-0.11231	-0.67	0.17012	-0.4572	-2.03777	-0.09438	1.23673	0.48192	1.66917	-0.06932
c2685	pop02	3.70024	4.51932	0.27517	-0.2839	0.25136	-1.03321	0.13971	-1.5917	0.66743	-1.17514	-0.31859	0.21882	0.08885	0.17063	-0.01316	-0.71339	0.57887	2.68949	-0.56487	0.00189	-0.85245	-2.43434	-0.25856	-1.0318	3.45207	-0.55904	-1.25572	-0.71561	-0.60489	1.04874
c2326	pop08	-0.33896	1.02149	0.02116	1.36246	-0.98514	-0.86528	0.57991	1.67214	1.0665	0.26672	-0.96201	-0.16302	-0.87726	-1.01855	0.60502	1.20386	-0.44666	-0.90169	-2.19236	-0.01582	0.83201	0.14562	-1.21123	0.13377	2.8535	-1.57515	-0.46769	-1.03966	-1.87183	-0.35578
c2800	pop02	4.47089	5.89474	-0.15381	1.38228	-1.44508	-0.02847	0.25749	1.18811	-2.04678	-0.27033	-1.71035	0.68245	0.10782	-0.643	-0.95929	-1.01366	2.31284	0.65167	-0.0272	0.2259	2.30678	-1.51676	0.0201	-1.46902	1.65761	1.22977	2.00507	0.68658	-0.84003	-0.72313
c0877	pop08	0.24683	0.12129	-1.80757	1.56682	-0.10714	1.22001	-0.02701	1.74142	2.20264	-0.59459	-1.93879	0.61032	0.22989	1.58414	-0.1562	-1.07378	-1.79687	-2.36376	-0.79256	0.69777	1.60918	-0.51013	-0.1608	0.54075	0.44643	-0.87987	-0.94919	1.12089	-0.11762	-0.75322
c0960	pop08	-0.08938	1.29425	-0.03426	0.55347	-0.51063	-1.29033	-0.49257	-1.01553	1.38884	0.76233	-0.11614	-0.13045	0.95479	0.72803	-1.39849	0.15231	0.46829	-0.93613	0.0667	0.02514	0.33728	-0.54698	-0.96325	-0.05365	-0.38908	1.01686	-0.60106	-1.79014	1.18517	0.9224
c1607	pop08	0.78398	-1.16222	-2.27199	0.50276	0.71728	1.78601	-0.64297	-1.32056	-0.67848	1.30183	1.05309	-0.03644	1.51753	1.04385	-0.72477	0.3102	0.61496	-0.6358	0.48854	-0.78607	-0.96753	0.77955	-1.46223	-0.08128	-0.90779	-1.49524	0.26776	0.19761	1.62094	0.79919
c1840	pop08	-0.40271	-1.84825	0.24327	-0.28474	-1.2802	0.42703	1.49227	-0.58029	0.60308	-1.04121	0.15228	-0.38578	0.38543	-0.36485	0.86662	-1.11595	-0.59059	1.12188	0.43436	0.83988	3.32418	-0.25404	1.21234	-0.33638	0.32704	-0.88465	-0.29748	-0.85814	0.50851	1.1247
c3345	pop04	-2.09558	6.46794	-1.2068	5.79434	1.88176	0.89961	-0.29194	2.45627	0.36383	-0.51929	0.34349	0.62048	-0.62094	0.51036	-0.41842	1.85928	-0.07755	0.61135	0.04887	0.81082	0.67385	-0.65581	0.22655	-0.02249	0.59484	1.92345	1.74146	-1.86552	-0.44139	-0.72088
c1955	pop08	-0.65099	0.67092	-0.70315	0.09233	0.18728	-1.48005	-0.13836	-0.69282	-0.03477	0.70258	1.02272	1.64845	0.86953	-0.69352	-1.77225	-0.57844	1.91407	0.1617	-1.92297	-0.07179	-1.27701	1.16148	1.59957	1.485	1.22448	1.1481	-0.10586	1.90045	-0.38404	1.82991
c2382	pop08	1.67794	-0.82212	1.68937	1.21497	-0.45727	0.36064	-0.90356	-0.5434	-0.51341	-1.17262	-0.6291	0.31645	-1.3362	1.05982	0.50014	1.13976	0.87327	0.87861	1.44495	1.41191	0.934	0.21099	0.20111	-1.55745	0.97278	-0.00228	0.68245	1.26256	-0.47192	-1.55064
c0315	pop08	-0.49228	1.7888	-0.69854	0.40738	0.30022	-1.74196	0.41035	0.06417	-0.44443	-1.28366	1.41621	-0.40929	-0.49087	1.02381	0.98704	0.32826	0.37171	0.07801	-0.65347	0.70458	0.69668	-0.81588	0.50007	-0.62056	0.40034	0.30444	0.27855	-0.38093	-0.9178	0.75091
c2649	pop02	4.60011	5.98336	0.63709	-1.30557	0.07637	-0.2636	1.25407	0.88179	0.51753	1.40656	-0.53406	-0.34284	0.5717	0.6846	1.24313	-0.19051	0.13189	-0.40104	-1.78284	0.27504	0.91359	0.47441	-0.15382	0.59291	0.41263	-1.36426	-0.18513	-0.19721	1.14279	0.02369
c0489	pop08	0.67403	0.46846	-0.31121	-2.21859	-0.16041	1.43068	0.11656	-0.14154	1.08167	-0.79357	1.189	0.44724	-0.3638	1.0695	1.06949	-0.30251	-0.7244	0.68407	-0.3286	-0.20823	1.97454	0.64463	1.08939	-0.91181	-1.04325	-0.43168	-1.98419	0.26339	-0.72278	-0.3998
c2291	pop08	0.59231	1.76553	-0.49659	0.99025	-0.85065	2.07601	1.54993	-0.74281	-0.85114	0.55311	0.8895	1.45807	0.98496	-1.42083	0.51426	0.48603	-1.33708	0.73934	-0.11809	-0.99331	0.9982	0.13596	0.0186	0.45375	0.28143	-0.99579	-0.8418	-1.53826	1.67195	0.42995
c4832	pop06	-0.70578	2.8198	4.68027	0.36675	0.61116	0.58532	0.18489	-1.09305	0.36787	-0.71979	0.98911	1.09669	1.28009	1.08564	1.2116	2.27375	-0.43753	-2.38995	1.31516	0.23907	-0.14242	1.52513	-0.30699	1.75652	0.45707	1.11294	-1.34943	-0.1206	-1.77871	-0.85356
c4608	pop05	4.20599	4.95915	-1.01521	4.46797	1.772	-1.62887	-0.45578	0.09686	-1.47868	0.80575	0.0797	-0.80376	-0.82556	-0.07746	-0.3015	0.78549	-2.64543	0.17843	-0.90995	-0.46917	-0.76302	0.2342	0.64857	-0.8844	-0.30628	-0.41752	-0.70305	-0.16817	1.11582	1.03209
c3361	pop04	1.27143	4.43571	-2.11237	3.75293	-0.42787	1.18273	0.19472	0.93695	-1.15371	0.86151	0.75254	0.04099	0.03318	1.15675	1.00436	-0.22006	-1.32037	-0.91484	0.38721	0.15702	1.05748	0.68496	-0.19912	0.7597	-0.89368	0.36601	0.48518	0.26261	1.6141	-0.20517
c0681	pop08	-0.09622	1.38694	-0.14164	-0.53286	-1.29886	0.00419	-0.60848	-0.7763	2.2854	0.19991	0.16132	1.39989	0.09313	0.19522	-0.64518	1.1757	0.69966	1.46431	0.121	0.37593	-0.84225	0.38843	0.21009	-0.05685	-2.8485	0.10776	-0.14257	-1.77015	0.81514	-0.7817
c1347	pop08	0.8478	-0.26739	-0.18861	-0.41448	0.52785	1.83173	0.62967	-0.04248	-0.71849	-0.09754	1.03955	1.5696	-0.22157	-1.93858	-0.59585	-1.09372	-0.00549	-0.09738	1.88074	0.68644	-0.59364	-1.21843	0.41582	0.97671	-0.78542	1.17237	-0.59667	-2.25657	-1.29582	0.22553
c1563	pop08	-0.87973	-0.94318	-1.06888	-1.29354	-0.2213	-0.82732	-1.32191	1.43058	0.29138	-0.27861	1.5521	-0.88657	-0.86399	0.84204	0.637	0.52457	0.24725	-0.97572	1.47714	0.12545	0.66204	0.61629	-0.94825	-0.62758	-0.92876	-1.1747	1.77003	-1.53918	1.35287	0.29116
c0098	pop08	0.8782	0.54755	2.44774	2.63278	-0.43624	0.8945	0.88897	0.23266	-0.67737	0.87544	-0.73545	-1.85944	0.07069	-1.90766	0.92398	1.03998	0.70938	0.9476	-0.95246	0.38808	1.2884	-0.23692	-0.64028	0.9462	-1.58812	-1.26166	-0.04827	1.85583	0.46811	0.8068
c3881	pop04	0.39808	6.38906	-1.38471	5.15096	0.00608	0.05193	-1.03025	0.31211	0.19202	-0.45078	0.2292	0.44384	-0.52565	-0.50372	0.67819	-0.5114	-0.38571	0.01163	0.69416	0.1172	0.09231	-0.61038	0.13676	0.13265	-0.52838	-2.32576	-0.61534	1.74302	-0.16433	0.19443
c2824	pop02	4.90739	4.64941	-1.82305	0.5804	0.01438	1.27529	-0.39921	0.57855	-2.07729	-1.78894	0.04348	-0.05737	-1.13354	1.61834	0.10661	0.23549	0.26453	0.1818	-0.63221	0.46151	0.67812	0.69961	0.98403	-1.23766	0.56942	0.68889	1.52314	-0.88081	1.55768	-0.17847
c4336	pop05	4.61654	4.92637	-1.54861	5.19128	-0.05064	0.31516	-1.06809	0.21472	1.40311	-1.65662	-0.10601	1.89273	0.01557	-2.01365	0.42969	2.2824	-0.31068	1.5171	-0.10479	0.40626	-1.64053	-0.74203	0.71263	-0.23768	-0.49882	0.37561	0.02536	-1.53134	-1.17785	-0.57102
c1833	pop08	-0.96751	1.21775	0.74958	0.31842	-1.43412	-1.26937	-1.17765	-0.45481	-1.29172	-0.30577	0.35095	0.95072	0.28522	-0.44475	-0.22497	0.00997	1.62443	0.15375	-0.90311	-0.35666	0.69368	0.05452	1.50836	-0.35198	-0.96983	0.23652	0.01388	0.83848	-0.42542	-0.18779
c0698	pop08	-0.30325	-0.54489	0.63153	1.023	-0.15285	-1.43187	-0.661	1.77178	-0.67984	0.8547	0.90341	0.68571	-1.0438	-1.40542	-0.10548	1.13184	1.4828	1.27962	-0.93615	-0.93056	0.61778	0.21679	0.80928	1.0017	-0.53815	-2.28246	-0.58578	0.93922	-0.80941	0.36136
c3753	pop04	0.6389	4.74114	0.07207	3.41377	0.68047	0.71248	-0.58587	-1.62357	-2.00981	-1.4974	-0.05373	-0.56934	-2.58564	-0.81131	2.24663	0.11515	-3.03171	0.14064	1.58196	-0.26478	-0.18131	-0.18544	-0.25768	-1.10517	0.09941	-0.61918	-0.01663	-1.60218	-1.35823	1.60594
c4979	pop01	1.28971	-1.4561	0.60264	0.89041	5.12903	-0.10049	-0.22594	-1.02162	0.20713	-0.0466	0.73321	-1.48486	0.72457	-1.44641	-0.08173	0.49438	1.22246	0.74591	-0.39979	1.29882	0.90085	-0.06612	0.62828	0.92132	-0.42646	0.70357	-0.90437	0.33987	1.25572	0.36639
c1561	pop08	-0.52308	0.25547	-1.28473	-0.34089	-1.14509	0.4125	-0.59232	0.27185	-0.42488	0.91343	-1.46932	1.1612	-0.66956	-0.47051	0.53297	0.95617	0.1094	0.40441	-1.28917	0.21845	-0.3264	0.10771	1.68286	-0.4374	-0.49022	-0.20189	1.54818	0.30498	1.01608	1.46684
c4487	pop05	4.84703	4.73062	1.27171	3.84859	0.69856	0.71621	-1.24628	1.57114	0.16057	0.21443	-0.55761	1.52046	1.70935	1.30822	-2.42728	-0.00111	-0.66643	-0.66707	1.59027	0.09489	2.59995	-0.37162	-0.24087	-0.64002	-0.63339	-0.66382	-0.31034	2.46576	-1.57772	-0.27144
c0860	pop08	0.40934	-1.79078	-0.0593	0.13464	0.13028	2.24608	-1.37389	0.93046	-0.72932	0.41448	0.30295	-1.40902	-0.58962	-0.44331	0.23555	-0.84339	-0.85072	1.5702	-1.32341	1.32412	-0.61947	0.08996	0.81237	1.33694	0.97094	0.42967	-0.40069	-0.0699	0.49504	-1.61805
c2599	pop08	-0.46236	-1.49363	-1.4111	3.57582	-1.33036	0.28546	-0.58095	-0.32815	-0.59191	0.26199	1.5357	-0.29201	-0.91382	-1.56551	0.88715	-0.00432	-0.26864	0.14772	0.20421	1.2332	0.32646	-0.07623	1.16926	-0.4204	-1.57618	-1.40173	-1.00068	0.2036	-0.67561	-1.22604
c2204	pop08	0.05913	-0.3243	0.18426	-2.27369	-0.76797	0.69814	-0.69994	-0.42352	1.68264	0.07393	-0.10519	0.14458	1.66752	0.6247	-2.79995	0.64561	-0.33454	-0.83593	0.04145	0.57734	0.26642	-0.38804	0.21507	1.52873	1.55328	0.92086	-0.41009	-0.5548	-1.11033	-1.87335
c0163	pop08	-0.41442	-0.25182	-1.57301	-1.11642	1.1276	0.00565	0.07174	-0.56741	1.32274	0.53677	-1.97491	0.49009	-0.18461	-0.64567	-0.96	1.14385	1.54591	1.56757	-0.98832	-1.13697	-1.22739	0.14706	0.2797	0.65479	1.94057	0.56239	-0.70359	0.75401	0.1436	-1.03739
c2905	pop03	4.34185	0.53525	4.175	1.36173	2.53439	0.9276	-1.29744	0.46122	0.20483	-0.51127	-0.06997	-0.4213	1.01724	-0.64453	0.04933	-1.31244	0.50887	0.77576	-0.01437	2.09025	-0.57329	0.52027	-0.23798	0.33912	-1.5293	0.23702	1.21383	0.32515	-0.56093	-1.69748
c3917	pop04	-0.28587	4.55352	0.37525	3.88008	-0.59511	2.62456	-0.06646	-0.10589	2.58886	1.13147	-1.0392	0.78157	1.71973	-1.61822	-0.38812	0.14772	-0.98903	-0.32822	-0.74925	-0.24908	0.02295	-0.57205	0.81421	1.90687	-0.25242	-1.0939	1.63304	-1.90388	1.10356	1.38622
c4044	pop04	-1.52871	4.7463	0.16657	5.21119	0.10766	-0.67572	1.29971	-0.81776	-0.00628	-2.10149	2.9458	-0.66515	-1.4436	0.50664	1.62865	-2.23479	0.24978	0.14937	0.06084	-0.62509	-0.37837	-1.5304	-0.486	1.37213	-1.70926	1.43548	-0.61475	2.24662	0.43379	0.81923
c0541	pop08	0.4344	1.69249	-0.07399	-0.80669	1.06817	0.14736	0.07282	-0.21949	-0.60187	0.14041	0.48805	-0.05726	-1.05849	1.45361	0.40597	-0.37389	-0.26604	-0.8164	-0.67564	-0.7784	-0.2992	-0.56931	0.36808	-1.12509	1.03974	0.39844	0.52409	-1.2672	-0.32451	0.29866
c0232	pop08	-0.2747	1.40437	-0.98375	-0.14113	1.97803	-0.08805	1.48469	0.85941	0.05659	-0.55026	0.49811	1.28098	2.02383	1.1628	-1.00988	-2.59678	-0.30179	0.4608	-1.15042	0.27637	-0.08349	-1.77622	-0.46347	0.91254	1.05116	-0.80601	-0.88039	0.6191	-0.40169	-0.3883
c3388	pop04	-0.91872	4.87102	-0.6246	4.73794	0.03374	0.63339	1.15284	0.69543	0.31804	-1.12375	0.10896	-1.54967	-2.2076	-0.84251	-1.37149	0.46209	-0.47413	-1.7121	0.55685	0.58256	0.73734	0.60062	-1.24481	0.21178	1.05343	-0.48075	-0.67619	0.39542	-0.56523	-0.20178
c0649	pop08	-0.70174	-0.83378	-0.17584	-9e-04	0.25456	-0.55697	-0.2909	-0.23865	1.199	1.54338	1.54203	0.08334	0.30017	0.92167	-0.78516	-0.71953	-1.18644	1.23102	-0.31324	1.84492	-0.07553	2.1594	0.86858	1.84718	-0.28862	0.05135	0.38649	-0.02273	-0.10436	0.29959
c3208	pop04	-0.40945	3.17315	-0.03116	4.26974	0.28108	0.49722	2.69887	0.93153	0.50972	-0.51576	-0.28544	2.24162	0.15234	0.13428	0.47554	-1.98004	0.01166	0.18218	0.39546	0.65035	-0.53301	0.24395	-0.07144	-1.52106	-1.43702	0.25552	0.32202	0.94207	-1.33375	0.94453
c2246	pop08	-2.2933	-0.4992	-0.22441	0.10514	-1.0549	-0.37386	-0.98812	0.78316	0.0832	-1.80669	0.22557	1.89179	-1.59608	1.15316	0.43453	0.67414	1.58581	2.43117	-2.00076	-2.1022	0.20329	-0.8338	0.05486	1.35004	0.92708	0.20846	-0.06697	-0.25101	-1.41503	1.12931
c2055	pop08	1.16481	0.63642	-1.80197	-0.10567	0.5929	0.2448	0.38476	1.38003	0.52719	-0.74652	0.867	-0.3596	-1.92205	1.22144	-1.29226	-0.78635	0.10311	0.87351	-0.19876	0.70761	0.45183	0.77455	0.2803	-0.11725	-0.30168	-0.47896	0.80399	0.12802	0.31418	-0.29235
c1790	pop08	0.54855	2.00799	0.32569	0.88028	0.52587	0.02234	1.1941	1.00323	0.54696	-0.52322	-1.15702	-2.10549	1.45553	-0.22025	0.51344	1.15248	0.21698	1.08578	-0.89286	-2.12542	2.53627	-2.01376	-0.61672	-1.52235	-1.65664	-0.02313	-1.0085	0.70552	-2.24687	0.63497
c2420	pop08	1.24333	-0.61347	1.42519	-0.28403	1.08161	-2.00889	0.22379	-1.9604	-0.31651	-0.40188	0.04915	0.49857	-0.51002	0.68461	-0.79934	0.04315	1.34476	0.43107	-1.54147	1.23976	0.00592	-1.80719	-0.33139	-2.17885	0.3735	-0.61757	-1.02988	-0.02418	0.90183	-1.1206
c2830	pop02	3.91392	5.06079	0.14279	-1.23066	0.58502	1.83108	0.023	1.66033	-0.41483	0.18183	0.43811	-0.99758	-1.19056	0.00744	2.58663	-0.67035	-0.54886	-0.66303	-1.45269	-0.52948	0.75317	-0.09163	-0.11821	0.93295	0.67335	-1.05311	0.99825	-0.84447	1.58042	-0.30068
c2981	pop03	4.21498	-0.7239	5.26079	-0.54879	0.6299	0.37038	0.2882	0.54987	0.57134	0.12923	0.39502	-0.95536	1.28234	-1.36092	0.86889	0.09939	-1.80674	-0.13301	0.13249	-0.82605	-0.68302	0.97781	-0.04531	0.76327	-0.59484	0.61368	-0.62999	0.85352	0.3511	1.66368
c2183	pop08	1.03581	0.57309	1.71007	1.12448	1.78801	-0.57202	0.24255	0.66144	0.10292	0.72936	-0.64129	-0.86333	3.41869	-0.08796	-0.58796	1.28893	1.61182	-0.84587	1.53528	0.64301	1.03315	-0.0506	0.12906	-0.32625	-0.35409	-2.03318	-0.43824	-0.54272	-1.23331	0.43834
c3991	pop04	-0.4959	2.90837	-0.13343	5.19282	-1.09421	0.16006	-1.6808	-0.61928	1.05765	-1.81407	-0.7394	-0.77084	-0.37696	-0.23624	-0.25065	-1.167	0.07043	-0.70033	0.12608	0.35374	0.14511	-1.2059	0.75102	-0.40717	0.78219	1.51522	0.00463	2.92764	0.0627	-1.4598
c3822	pop04	-0.41809	5.60317	1.41041	4.53391	1.13895	-0.21479	-1.40556	1.1387	-0.80129	0.4447	-0.86115	0.81212	1.08681	-0.31304	-1.00381	-0.0225	-0.8944	1.04281	-1.75392	-0.73377	-0.67527	0.43945	0.88796	-1.22965	-0.47878	-0.32956	1.18655	1.22589	-1.38801	-0.28741
c0240	pop08	0.59427	-0.60577	-0.89783	-0.71691	-1.92778	2.02519	0.84365	-0.06718	-1.82277	0.75468	-0.43794	1.08463	-1.00929	1.35327	1.15544	-0.9865	2.9035	-2.02053	-0.5939	-2.22698	2.38339	-0.91881	1.61198	-0.50039	0.15613	-0.28376	-0.33276	0.71467	1.34568	0.29185
c0648	pop08	0.10294	0.22327	0.16134	0.39988	1.01902	0.3722	-1.33131	0.74776	-1.4086	0.34344	-0.52281	-0.59831	0.59403	0.24105	1.80446	-1.27983	0.18021	0.00249	-0.07708	-1.13606	-1.20802	1.13103	0.97712	1.65613	-0.10458	-0.06439	0.35344	-1.59288	0.24187	0.49634
c3070	pop03	5.59079	0.05291	4.54777	-0.21764	-0.75218	1.44974	-1.70187	0.22006	-0.1563	-0.38382	0.96244	-0.84218	1.93362	-0.04823	-1.23326	-0.61558	0.051	-1.01723	0.74817	-1.81761	-0.81189	-0.00019	1.26835	0.70387	-0.01583	-1.3284	-0.68787	-1.86117	-0.61471	-0.07463
c4292	pop05	5.5935	5.9028	0.3607	5.40999	0.04562	1.2338	-0.44044	1.15073	0.93017	0.91528	0.5387	1.02884	0.35205	-0.43051	0.6564	-0.3087	-1.01871	-0.43963	0.38094	-0.53894	-0.65018	1.0066	0.50798	0.28641	-1.46534	0.71169	0.03328	-0.56978	-0.67658	-1.25082
c0380	pop08	-0.33166	-1.11568	0.09594	0.7483	0.77525	-1.46793	-0.89115	0.82233	-1.33722	1.47353	-1.77204	-1.08224	-1.92323	1.0025	-0.04822	-0.49474	-0.46413	-0.90393	-0.5131	-0.05158	0.39756	1.14246	-0.36001	0.24169	-0.95053	-0.55104	0.79936	0.18485	1.56575	0.14038
c1060	pop08	-0.81333	-0.40932	1.32091	-1.13287	-2.44659	0.25383	-0.55903	-1.85635	-1.22623	-0.55886	1.59446	-1.29137	-0.74868	0.20142	0.71928	0.45311	-0.3656	0.80534	1.42161	0.11468	-1.39537	0.09889	-0.09827	-0.53935	-0.87178	-2.00188	-0.59807	-1.50957	0.55333	-1.46558
c1186	pop08	0.75839	1.46877	1.1751	0.64024	-0.49415	-1.09764	-1.51747	-0.00497	1.13255	1.34511	-0.5065	-0.13814	0.97808	0.05541	0.31933	-0.72676	-0.95204	2.45933	0.464	-2.02791	1.616	1.65463	0.79315	1.59212	-1.16466	-1.02173	-1.02723	-0.65822	-1.34518	1.86998
c2190	pop08	-0.29348	1.39849	-1.40412	2.0063	-0.89338	-0.97352	1.75495	1.16454	1.14821	-1.1277	0.10686	-1.74102	1.16417	1.10177	0.07225	0.51924	-1.26962	0.36546	-0.33688	0.04259	0.44612	1.04627	0.21651	0.21709	0.18554	0.7536	-0.2951	0.45119	-0.39217	0.17844
c4674	pop05	4.96307	4.43452	0.17609	5.81862	-0.08599	-0.77888	1.53215	0.99768	-0.82295	2.76406	-0.59008	-1.58637	-1.52844	-1.58142	-0.8321	0.47953	-1.36875	-1.35674	-0.29771	0.76237	-0.41227	-0.01448	0.26903	-0.51907	0.4734	-0.54356	1.17203	-1.44244	-0.98315	-0.2032
c1182	pop08	-1.44327	-0.82972	-0.75504	0.50892	-2.05342	-0.29286	-0.74429	-0.84059	-0.57564	-2.13789	0.16308	0.97074	-0.65278	-0.80785	-1.17381	0.77222	-0.63059	-0.1276	-0.29436	-0.84017	-0.11622	1.34837	1.6566	0.27221	0.1232	-0.54156	0.61225	0.13078	-3.27129	-0.45711
c2350	pop08	-0.3476	0.51122	0.20449	-0.01147	1.18368	0.59994	-0.25266	0.94296	1.03526	-2.99529	0.94199	0.09816	-2.25102	0.22628	-1.14595	-2.0477	-0.33321	1.85142	-2.08139	-0.47878	0.01757	-1.94023	0.75994	0.16625	1.48397	1.44965	-0.3392	0.82404	-0.09895	0.28094
c4219	pop05	5.26878	5.50314	0.23163	4.9288	0.58657	-1.15344	1.34148	2.36645	1.05183	1.06067	2.30185	0.89349	0.61986	-0.78694	-0.46594	-1.69773	1.34619	-0.20065	0.93388	-0.20256	-0.59687	-0.25459	-1.99365	-0.29037	0.62454	0.23389	-0.98132	0.48848	-0.46378	-1.5997
c1592	pop08	0.7161	2.50165	1.28637	-0.44124	-0.58921	-1.53188	0.63431	-0.86817	-1.52928	-1.28263	0.36857	0.05684	0.47056	0.25613	0.99527	-1.65832	-0.34212	-0.00416	-0.30682	-1.53022	-1.35114	0.2348	-1.12735	-0.70787	0.78219	-1.42476	-0.75048	-0.2916	-1.53646	2.78596
c4224	pop05	6.20489	4.95759	1.79585	4.56793	-0.89247	-0.76692	0.71301	0.1152	0.99353	-0.22152	0.57327	0.22282	-0.71569	0.89978	0.48213	-1.35235	-1.51389	0.13045	0.62925	1.73727	-0.80028	0.1438	-1.2094	-0.555	-1.60166	0.06143	0.5271	0.65863	-1.16464	0.35453
c4049	pop04	-0.01706	4.53052	2.42857	5.25416	-0.93705	0.26905	-0.66112	1.25669	0.65073	0.75376	-0.01004	0.51603	0.32992	0.61996	-0.10792	1.73602	-0.95663	-1.00492	0.37894	0.825	-1.16743	-0.9578	-0.47809	-1.02285	1.75202	0.71866	1.67967	-1.0791	0.66975	0.94004
c1196	pop08	-0.15559	-0.36666	-0.41443	-0.40843	-0.07843	-0.68747	0.20131	0.73729	-0.18244	0.73011	-0.864	-1.22942	0.45466	-1.7671	0.49568	-0.11948	-0.15389	-0.59953	0.10746	-0.6909	0.64836	1.39001	1.84614	0.2746	-1.46713	0.7401	-0.59991	0.79244	-1.22932	-0.09722
c1837	pop08	2.48733	-0.27207	-0.0927	0.01702	-0.50631	0.22015	0.72957	0.07291	1.84978	0.04887	0.51248	0.07559	-0.46662	-0.72039	-0.65327	-0.40586	-0.05591	-0.79152	1.49805	0.28507	-1.10798	-1.10834	-0.85906	0.93401	-0.17255	0.08375	-0.06363	-1.74348	-1.21909	0.34959
c2975	pop03	4.82354	-1.81885	4.08032	0.30648	-0.50866	-0.63851	0.34554	-0.26171	-1.53189	0.74288	0.37886	-0.29641	-0.42483	0.55745	-0.83031	1.51328	0.24262	1.38424	-0.34831	0.41438	0.00051	1.11989	0.16864	0.3122	0.54977	0.5256	-0.90496	0.58452	0.8041	-0.33622
c2663	pop02	5.1802	4.77242	0.82998	-1.93317	0.16877	0.81937	0.70083	-0.40741	-0.06119	-0.02056	-0.34294	-0.51012	0.55042	0.41193	0.98064	-0.1465	-1.02847	0.08761	0.20699	2.59408	-0.00906	-0.80453	0.83804	1.17274	-0.44184	0.57855	1.22749	-0.45648	2.30906	-0.20929
c0546	pop08	-1.12713	1.34635	0.98064	-0.24024	1.40913	-1.95107	0.92554	-0.55754	-2.29681	-0.13716	-1.4249	-0.48029	1.0881	0.54131	-0.51013	-0.57084	-0.91997	-1.04844	0.52106	-0.35977	-0.23588	0.03281	-1.22035	-0.34408	-1.51873	-0.30325	-1.30397	-0.48816	-0.93833	-2.38828
c4640	pop05	4.53449	2.80916	0.66503	4.00436	-0.03163	-0.06147	0.55929	-1.58856	0.95299	-0.82588	1.18799	-0.39362	-2.25675	0.12977	0.78903	0.6574	0.06148	1.84933	-0.40468	0.81013	0.66484	-0.77988	-0.43072	0.59829	0.38846	-0.89361	-0.55578	-0.27656	-0.44381	-0.29906
c3551	pop04	2.15071	5.35247	1.4655	4.71057	0.8134	1.54921	0.25928	-0.64004	-0.01561	-0.14193	-1.10865	-0.99063	-0.30503	3.20754	0.06965	-1.3157	1.89345	-0.34265	-0.76651	-0.12196	1.04491	0.27739	0.15069	0.62778	0.12501	-0.32641	-0.67629	0.1549	-0.00889	0.25993
c4484	pop05	3.74027	5.22464	1.04651	5.80647	-0.96004	0.687	1.18347	0.50376	0.64369	-0.5117	-1.26101	0.50829	-2.06193	-1.26832	-0.12603	0.09118	-0.44265	1.22316	0.70463	-0.04968	0.51392	1.84755	-0.42937	-0.38488	0.15294	-1.15044	1.01539	-1.31787	0.88938	-1.54773
c1776	pop08	0.74756	-0.15289	0.20689	-1.25302	-0.22307	0.69791	-1.33359	-0.67018	-1.14083	-0.64158	-0.88335	-1.3301	0.4708	2.22686	-2.95761	-1.58664	0.09266	0.21755	1.42622	-0.92625	-1.78835	-0.92279	-0.28752	0.53946	0.32691	-0.02699	-0.60557	0.55561	-1.01195	-0.88762
c2155	pop08	1.90283	-1.07691	-1.92662	-1.00635	-0.99225	-0.16937	1.46535	-0.19597	-0.36795	0.27391	-0.18174	-0.1495	0.03713	0.6373	0.37207	-0.72315	-0.47078	-0.64133	0.34698	-1.00407	-0.33378	0.96628	-0.90053	-1.12236	0.72772	0.20598	0.63705	0.11219	-0.35246	0.24374
